alert_id,alert_type,timestamp,src_ip,src_port,dest_ip,dest_port,infected_host,step
308,disguised_exe_alert,1465289491.0,149.170.56.125,57705,166.183.54.171,80,149.170.56.125,S1
309,domain_flux_alert,1465861816.0,149.170.56.125,58427,149.170.39.92,53,149.170.56.125,S2
310,scan_alert,1465863721.0,149.170.56.125,50614,149.170.150.200,680,149.170.56.125,S4
311,tor_alert,1465876040.0,149.170.56.125,58299,89.0.64.135,443,149.170.56.125,S5
312,disguised_exe_alert,1453331365.0,149.170.231.89,54831,108.77.12.201,80,149.170.231.89,S1
313,ip_alert,1453545995.0,149.170.231.89,52581,203.208.185.20,443,149.170.231.89,S2
314,brute_force_alert,1453579100.0,149.170.231.89,61601,149.170.63.134,223,149.170.231.89,S3
315,scan_alert,1453824084.0,149.170.231.89,51425,149.170.78.236,738,149.170.231.89,S4
316,tor_alert,1453928306.0,149.170.231.89,61436,46.161.146.75,443,149.170.231.89,S5
317,disguised_exe_alert,1462832739.0,149.170.117.221,65083,169.81.224.101,80,149.170.117.221,S1
318,ip_alert,1463108427.0,149.170.117.221,55804,5.45.123.152,443,149.170.117.221,S2
319,nc_alert,1463437540.0,,,,,,S6
320,disguised_exe_alert,1466227171.0,149.170.43.24,54419,133.225.163.81,80,149.170.43.24,S1
321,ip_alert,1466812621.0,149.170.43.24,52417,136.243.219.242,443,149.170.43.24,S2
322,brute_force_alert,1466821158.0,149.170.43.24,60180,149.170.237.142,448,149.170.43.24,S3
323,nc_alert,1466831972.0,,,,,,S6
324,hash_alert,1464478185.0,149.170.155.105,59724,168.187.173.36,80,149.170.155.105,S1
325,ssl_alert,1464902931.0,149.170.155.105,53455,199.184.58.10,443,149.170.155.105,S2
326,tor_alert,1464940989.0,149.170.155.105,62201,68.118.56.105,443,149.170.155.105,S5
327,hash_alert,1464019182.0,149.170.74.39,57780,222.230.165.139,80,149.170.74.39,S1
328,domain_flux_alert,1464401742.0,149.170.74.39,61013,149.170.39.92,53,149.170.74.39,S2
329,scan_alert,1464489657.0,149.170.74.39,62323,149.170.95.3,886,149.170.74.39,S4
330,tor_alert,1464475342.0,149.170.74.39,62647,83.251.197.185,443,149.170.74.39,S5
331,hash_alert,1457687053.0,149.170.148.133,64278,61.132.202.192,80,149.170.148.133,S1
332,ssl_alert,1457719853.0,149.170.148.133,51485,127.16.118.218,443,149.170.148.133,S2
333,brute_force_alert,1457845559.0,149.170.148.133,56305,149.170.40.159,652,149.170.148.133,S3
334,scan_alert,1457933754.0,149.170.148.133,62019,149.170.85.215,85,149.170.148.133,S4
335,tor_alert,1458172249.0,149.170.148.133,62129,212.47.239.132,443,149.170.148.133,S5
336,domain_alert,1466536473.0,149.170.171.106,59869,149.170.39.93,53,149.170.171.106,S1
337,domain_flux_alert,1467107322.0,149.170.171.106,64752,149.170.39.93,53,149.170.171.106,S2
338,pass_hash_alert,1467118765.0,149.170.171.106,57925,149.170.118.38,465,149.170.171.106,S3
339,scan_alert,1467126552.0,149.170.171.106,50250,149.170.200.171,55,149.170.171.106,S4
340,tor_alert,1467135065.0,149.170.171.106,55777,178.32.53.94,443,149.170.171.106,S5
341,disguised_exe_alert,1464621245.0,149.170.144.169,52143,127.198.27.210,80,149.170.144.169,S1
342,ip_alert,1465164967.0,149.170.144.169,63810,66.240.183.19,443,149.170.144.169,S2
343,brute_force_alert,1465190407.0,149.170.144.169,55058,149.170.199.222,500,149.170.144.169,S3
344,tor_alert,1465217446.0,149.170.144.169,63254,87.118.94.227,443,149.170.144.169,S5
345,hash_alert,1466000640.0,149.170.234.27,56656,184.21.144.250,80,149.170.234.27,S1
346,ip_alert,1466476556.0,149.170.234.27,60730,77.221.140.99,443,149.170.234.27,S2
347,pass_hash_alert,1466506161.0,149.170.234.27,57301,149.170.194.157,270,149.170.234.27,S3
348,tor_alert,1466539257.0,149.170.234.27,51653,104.223.16.151,443,149.170.234.27,S5
349,hash_alert,1452910283.0,149.170.229.97,52915,54.122.190.202,80,149.170.229.97,S1
350,ssl_alert,1453387214.0,149.170.229.97,56558,4.72.107.119,443,149.170.229.97,S2
351,scan_alert,1453505807.0,149.170.229.97,61527,149.170.123.168,613,149.170.229.97,S4
352,tor_alert,1453394031.0,149.170.229.97,56224,5.189.175.52,443,149.170.229.97,S5
353,hash_alert,1463554830.0,149.170.96.194,58245,84.212.76.104,80,149.170.96.194,S1
354,ip_alert,1463562810.0,149.170.96.194,64939,188.126.116.26,443,149.170.96.194,S2
355,tor_alert,1463846276.0,149.170.96.194,61686,128.199.55.76,443,149.170.96.194,S5
356,disguised_exe_alert,1456029354.0,149.170.89.38,59280,140.83.98.178,80,149.170.89.38,S1
357,ip_alert,1456605618.0,149.170.89.38,49818,103.4.52.150,443,149.170.89.38,S2
358,pass_hash_alert,1456626823.0,149.170.89.38,52188,149.170.210.166,84,149.170.89.38,S3
359,scan_alert,1456634087.0,149.170.89.38,57720,149.170.225.244,113,149.170.89.38,S4
360,tor_alert,1456634147.0,149.170.89.38,63679,200.188.238.2,443,149.170.89.38,S5
361,domain_alert,1463351895.0,149.170.253.158,59663,149.170.39.93,53,149.170.253.158,S1
362,ssl_alert,1463375711.0,149.170.253.158,63219,151.229.136.174,443,149.170.253.158,S2
363,nc_alert,1463956696.0,,,,,,S6
364,hash_alert,1459332480.0,149.170.219.243,56466,30.27.94.44,80,149.170.219.243,S1
365,nc_alert,1459937281.0,,,,,,S6
366,hash_alert,1463002201.0,149.170.116.81,63321,187.236.65.99,80,149.170.116.81,S1
367,nc_alert,1463607002.0,,,,,,S6
368,disguised_exe_alert,1464909144.0,149.170.248.125,63129,51.49.161.47,80,149.170.248.125,S1
369,ssl_alert,1465031241.0,149.170.248.125,52544,64.0.187.87,443,149.170.248.125,S2
370,pass_hash_alert,1465257071.0,149.170.248.125,54718,149.170.114.48,544,149.170.248.125,S3
371,nc_alert,1465513945.0,,,,,,S6
372,hash_alert,1459058962.0,149.170.17.238,59865,149.123.222.111,80,149.170.17.238,S1
373,ip_alert,1459274211.0,149.170.17.238,57215,159.253.3.233,443,149.170.17.238,S2
374,pass_hash_alert,1459355449.0,149.170.17.238,54596,149.170.8.232,413,149.170.17.238,S3
375,tor_alert,1459364404.0,149.170.17.238,52267,201.83.161.120,443,149.170.17.238,S5
376,hash_alert,1465713276.0,149.170.253.238,54420,86.59.80.134,80,149.170.253.238,S1
377,nc_alert,1466318077.0,,,,,,S6
378,hash_alert,1463982105.0,149.170.229.108,57678,138.166.67.114,80,149.170.229.108,S1
379,ip_alert,1464285611.0,149.170.229.108,53282,162.208.8.198,443,149.170.229.108,S2
380,scan_alert,1464578280.0,149.170.229.108,63163,149.170.122.228,619,149.170.229.108,S4
381,tor_alert,1464392733.0,149.170.229.108,59179,193.42.156.106,443,149.170.229.108,S5
382,disguised_exe_alert,1460885265.0,149.170.128.190,52274,24.189.42.236,80,149.170.128.190,S1
383,ssl_alert,1461349347.0,149.170.128.190,60683,88.136.48.145,443,149.170.128.190,S2
384,brute_force_alert,1461418912.0,149.170.128.190,65187,149.170.170.245,705,149.170.128.190,S3
385,scan_alert,1461428738.0,149.170.128.190,62059,149.170.130.119,301,149.170.128.190,S4
386,tor_alert,1461446861.0,149.170.128.190,49949,78.46.233.214,443,149.170.128.190,S5
387,disguised_exe_alert,1457076043.0,149.170.93.204,49647,47.148.164.12,80,149.170.93.204,S1
388,ip_alert,1457388976.0,149.170.93.204,51716,136.243.14.142,443,149.170.93.204,S2
389,tor_alert,1457442222.0,149.170.93.204,50616,79.53.33.214,443,149.170.93.204,S5
390,hash_alert,1466243880.0,149.170.140.184,65024,76.147.234.233,80,149.170.140.184,S1
391,ip_alert,1466262874.0,149.170.140.184,56836,166.62.41.104,443,149.170.140.184,S2
392,scan_alert,1466698996.0,149.170.140.184,54320,149.170.118.112,739,149.170.140.184,S4
393,nc_alert,1466848681.0,,,,,,S6
394,disguised_exe_alert,1464151330.0,149.170.211.115,59552,209.249.130.226,80,149.170.211.115,S1
395,ssl_alert,1464728727.0,149.170.211.115,57909,253.167.111.197,443,149.170.211.115,S2
396,brute_force_alert,1464744834.0,149.170.211.115,51913,149.170.205.17,630,149.170.211.115,S3
397,nc_alert,1464756131.0,,,,,,S6
398,hash_alert,1465093971.0,149.170.34.59,62983,79.219.226.218,80,149.170.34.59,S1
399,ssl_alert,1465252779.0,149.170.34.59,50119,15.117.63.77,443,149.170.34.59,S2
400,scan_alert,1465347305.0,149.170.34.59,54152,149.170.197.21,221,149.170.34.59,S4
401,tor_alert,1465257110.0,149.170.34.59,50038,78.52.150.132,443,149.170.34.59,S5
402,disguised_exe_alert,1460471567.0,149.170.40.73,59995,19.161.44.179,80,149.170.40.73,S1
403,ip_alert,1460472383.0,149.170.40.73,65336,31.200.244.17,443,149.170.40.73,S2
404,tor_alert,1460614346.0,149.170.40.73,54442,89.33.246.114,443,149.170.40.73,S5
405,hash_alert,1458044957.0,149.170.95.117,51928,39.26.94.212,80,149.170.95.117,S1
406,ip_alert,1458577804.0,149.170.95.117,51624,185.12.95.191,443,149.170.95.117,S2
407,nc_alert,1458649758.0,,,,,,S6
408,hash_alert,1453702241.0,149.170.124.246,65268,244.105.85.104,80,149.170.124.246,S1
409,ip_alert,1454302490.0,149.170.124.246,56451,59.94.42.163,443,149.170.124.246,S2
410,brute_force_alert,1454303857.0,149.170.124.246,65105,149.170.74.11,192,149.170.124.246,S3
411,scan_alert,1454306847.0,149.170.124.246,55304,149.170.204.124,555,149.170.124.246,S4
412,nc_alert,1454307042.0,,,,,,S6
413,disguised_exe_alert,1456853887.0,149.170.84.150,57284,64.39.115.194,80,149.170.84.150,S1
414,ssl_alert,1456956910.0,149.170.84.150,59159,139.191.66.8,443,149.170.84.150,S2
415,tor_alert,1457374425.0,149.170.84.150,56517,89.156.204.75,443,149.170.84.150,S5
416,disguised_exe_alert,1454553547.0,149.170.223.222,61181,67.67.175.24,80,149.170.223.222,S1
417,domain_flux_alert,1455118475.0,149.170.223.222,55859,149.170.39.93,53,149.170.223.222,S2
418,scan_alert,1455139128.0,149.170.223.222,62243,149.170.13.88,35,149.170.223.222,S4
419,tor_alert,1455118801.0,149.170.223.222,50624,185.21.216.167,443,149.170.223.222,S5
420,disguised_exe_alert,1456771487.0,149.170.72.97,64797,175.117.75.45,80,149.170.72.97,S1
421,nc_alert,1457376288.0,,,,,,S6
422,disguised_exe_alert,1462219769.0,149.170.104.120,53882,66.92.74.103,80,149.170.104.120,S1
423,ssl_alert,1462702918.0,149.170.104.120,65134,91.17.63.166,443,149.170.104.120,S2
424,scan_alert,1462786910.0,149.170.104.120,52372,149.170.191.122,994,149.170.104.120,S4
425,tor_alert,1462802356.0,149.170.104.120,58808,62.210.72.109,443,149.170.104.120,S5
426,hash_alert,1458159602.0,149.170.42.8,49441,152.155.32.16,80,149.170.42.8,S1
427,ip_alert,1458673640.0,149.170.42.8,63541,83.212.117.233,443,149.170.42.8,S2
428,scan_alert,1458674692.0,149.170.42.8,59990,149.170.78.154,494,149.170.42.8,S4
429,tor_alert,1458681107.0,149.170.42.8,58107,89.238.172.108,443,149.170.42.8,S5
430,hash_alert,1453285397.0,149.170.76.40,55747,168.217.133.3,80,149.170.76.40,S1
431,ssl_alert,1453711915.0,149.170.76.40,52004,139.56.209.147,443,149.170.76.40,S2
432,brute_force_alert,1453848462.0,149.170.76.40,61901,149.170.207.137,633,149.170.76.40,S3
433,scan_alert,1453887725.0,149.170.76.40,56406,149.170.120.233,302,149.170.76.40,S4
434,nc_alert,1453890198.0,,,,,,S6
435,disguised_exe_alert,1459499277.0,149.170.69.236,54104,79.101.16.163,80,149.170.69.236,S1
436,ssl_alert,1459603892.0,149.170.69.236,56676,210.187.40.84,443,149.170.69.236,S2
437,tor_alert,1459610348.0,149.170.69.236,51222,46.148.18.74,443,149.170.69.236,S5
438,domain_alert,1452834311.0,149.170.36.238,62095,149.170.39.92,53,149.170.36.238,S1
439,ip_alert,1452908381.0,149.170.36.238,62212,74.14.234.136,443,149.170.36.238,S2
440,scan_alert,1453422594.0,149.170.36.238,63011,149.170.118.118,347,149.170.36.238,S4
441,tor_alert,1453121170.0,149.170.36.238,61263,188.120.234.26,443,149.170.36.238,S5
442,disguised_exe_alert,1452624173.0,149.170.126.199,60105,207.207.89.9,80,149.170.126.199,S1
443,domain_flux_alert,1452813296.0,149.170.126.199,60833,149.170.39.93,53,149.170.126.199,S2
444,nc_alert,1453228974.0,,,,,,S6
445,disguised_exe_alert,1452499971.0,149.170.245.218,54883,241.190.191.75,80,149.170.245.218,S1
446,ip_alert,1453019542.0,149.170.245.218,63804,187.174.252.247,443,149.170.245.218,S2
447,pass_hash_alert,1453035906.0,149.170.245.218,51861,149.170.61.131,41,149.170.245.218,S3
448,tor_alert,1453044139.0,149.170.245.218,58515,193.228.143.225,443,149.170.245.218,S5
449,hash_alert,1460082181.0,149.170.88.12,49394,33.217.157.196,80,149.170.88.12,S1
450,ssl_alert,1460334574.0,149.170.88.12,55509,80.25.222.115,443,149.170.88.12,S2
451,tor_alert,1460369993.0,149.170.88.12,63263,149.172.108.111,443,149.170.88.12,S5
452,disguised_exe_alert,1455465196.0,149.170.18.177,56921,101.34.26.138,80,149.170.18.177,S1
453,ssl_alert,1455949211.0,149.170.18.177,60877,128.144.11.54,443,149.170.18.177,S2
454,scan_alert,1456049585.0,149.170.18.177,57956,149.170.0.114,991,149.170.18.177,S4
455,nc_alert,1456069997.0,,,,,,S6
456,disguised_exe_alert,1457395145.0,149.170.126.49,59711,156.221.118.86,80,149.170.126.49,S1
457,domain_flux_alert,1457455389.0,149.170.126.49,57691,149.170.39.93,53,149.170.126.49,S2
458,tor_alert,1457742415.0,149.170.126.49,52620,138.201.26.2,443,149.170.126.49,S5
459,hash_alert,1451914189.0,149.170.76.136,51251,23.252.7.120,80,149.170.76.136,S1
460,domain_flux_alert,1452138102.0,149.170.76.136,65341,149.170.39.92,53,149.170.76.136,S2
461,scan_alert,1452430531.0,149.170.76.136,49361,149.170.153.175,397,149.170.76.136,S4
462,tor_alert,1452331878.0,149.170.76.136,49555,188.68.250.88,443,149.170.76.136,S5
463,hash_alert,1455547773.0,149.170.134.14,65277,235.173.22.241,80,149.170.134.14,S1
464,ssl_alert,1456023683.0,149.170.134.14,53286,97.111.91.157,443,149.170.134.14,S2
465,nc_alert,1456152574.0,,,,,,S6
466,disguised_exe_alert,1454651895.0,149.170.111.200,54488,62.211.26.52,80,149.170.111.200,S1
467,nc_alert,1455256696.0,,,,,,S6
468,disguised_exe_alert,1456083516.0,149.170.106.156,50634,115.185.190.104,80,149.170.106.156,S1
469,ip_alert,1456421835.0,149.170.106.156,64355,198.50.234.210,443,149.170.106.156,S2
470,pass_hash_alert,1456478699.0,149.170.106.156,58173,149.170.163.31,558,149.170.106.156,S3
471,tor_alert,1456578523.0,149.170.106.156,55114,46.188.10.23,443,149.170.106.156,S5
472,disguised_exe_alert,1461068798.0,149.170.46.33,58798,179.125.210.77,80,149.170.46.33,S1
473,ip_alert,1461346172.0,149.170.46.33,56295,192.232.204.53,443,149.170.46.33,S2
474,tor_alert,1461672896.0,149.170.46.33,58511,172.245.32.185,443,149.170.46.33,S5
475,disguised_exe_alert,1463871239.0,149.170.104.133,60459,200.254.253.48,80,149.170.104.133,S1
476,nc_alert,1464476040.0,,,,,,S6
477,disguised_exe_alert,1454623131.0,149.170.175.22,55451,0.11.58.147,80,149.170.175.22,S1
478,ip_alert,1455076066.0,149.170.175.22,54023,80.78.245.185,443,149.170.175.22,S2
479,brute_force_alert,1455087745.0,149.170.175.22,61382,149.170.244.95,44,149.170.175.22,S3
480,scan_alert,1455205194.0,149.170.175.22,54173,149.170.224.179,657,149.170.175.22,S4
481,tor_alert,1455222559.0,149.170.175.22,51878,185.56.84.38,443,149.170.175.22,S5
482,hash_alert,1465671951.0,149.170.35.225,58325,91.147.196.120,80,149.170.35.225,S1
483,ssl_alert,1466244880.0,149.170.35.225,58170,227.196.216.231,443,149.170.35.225,S2
484,tor_alert,1466263614.0,149.170.35.225,54757,173.160.180.189,443,149.170.35.225,S5
485,disguised_exe_alert,1455843045.0,149.170.10.166,62379,107.250.162.253,80,149.170.10.166,S1
486,ip_alert,1456438582.0,149.170.10.166,51572,190.128.29.1,443,149.170.10.166,S2
487,brute_force_alert,1456445905.0,149.170.10.166,58327,149.170.37.14,185,149.170.10.166,S3
488,nc_alert,1456447846.0,,,,,,S6
489,hash_alert,1451944193.0,149.170.104.245,58001,34.167.217.238,80,149.170.104.245,S1
490,ssl_alert,1452005763.0,149.170.104.245,64165,99.208.86.203,443,149.170.104.245,S2
491,tor_alert,1452070327.0,149.170.104.245,60794,67.197.128.10,443,149.170.104.245,S5
492,domain_alert,1463958548.0,149.170.143.245,49708,149.170.39.92,53,149.170.143.245,S1
493,ssl_alert,1464146506.0,149.170.143.245,51060,64.219.52.198,443,149.170.143.245,S2
494,nc_alert,1464563349.0,,,,,,S6
495,disguised_exe_alert,1465387454.0,149.170.32.23,59444,61.144.42.4,80,149.170.32.23,S1
496,domain_flux_alert,1465666562.0,149.170.32.23,57679,149.170.39.92,53,149.170.32.23,S2
497,pass_hash_alert,1465812725.0,149.170.32.23,64305,149.170.163.192,66,149.170.32.23,S3
498,scan_alert,1465886268.0,149.170.32.23,60107,149.170.12.127,964,149.170.32.23,S4
499,tor_alert,1465989155.0,149.170.32.23,58076,95.90.66.11,443,149.170.32.23,S5
500,disguised_exe_alert,1453242827.0,149.170.110.202,60237,216.122.4.153,80,149.170.110.202,S1
501,ip_alert,1453829352.0,149.170.110.202,60173,88.151.246.80,443,149.170.110.202,S2
502,tor_alert,1453842873.0,149.170.110.202,51637,78.53.230.60,443,149.170.110.202,S5
503,disguised_exe_alert,1459242449.0,149.170.5.194,56594,122.228.84.221,80,149.170.5.194,S1
504,ssl_alert,1459777837.0,149.170.5.194,55493,180.216.108.43,443,149.170.5.194,S2
505,tor_alert,1459822329.0,149.170.5.194,51260,82.165.148.163,443,149.170.5.194,S5
506,disguised_exe_alert,1455930113.0,149.170.225.12,60461,151.79.20.116,80,149.170.225.12,S1
507,domain_flux_alert,1456492808.0,149.170.225.12,64721,149.170.39.93,53,149.170.225.12,S2
508,nc_alert,1456534914.0,,,,,,S6
509,disguised_exe_alert,1459472146.0,149.170.192.157,62486,209.239.243.88,80,149.170.192.157,S1
510,domain_flux_alert,1459793979.0,149.170.192.157,60043,149.170.39.92,53,149.170.192.157,S2
511,nc_alert,1460076947.0,,,,,,S6
512,hash_alert,1463331210.0,149.170.92.195,63755,17.250.188.42,80,149.170.92.195,S1
513,nc_alert,1463936011.0,,,,,,S6
514,disguised_exe_alert,1464179563.0,149.170.197.11,62440,31.161.106.176,80,149.170.197.11,S1
515,ip_alert,1464607549.0,149.170.197.11,65077,143.239.220.72,443,149.170.197.11,S2
516,nc_alert,1464784364.0,,,,,,S6
517,hash_alert,1463773492.0,149.170.29.186,54781,149.107.68.112,80,149.170.29.186,S1
518,ip_alert,1464006137.0,149.170.29.186,61393,78.24.218.186,443,149.170.29.186,S2
519,nc_alert,1464378293.0,,,,,,S6
520,disguised_exe_alert,1453425412.0,149.170.83.108,56983,185.67.26.141,80,149.170.83.108,S1
521,ip_alert,1453993096.0,149.170.83.108,63801,104.131.59.185,443,149.170.83.108,S2
522,tor_alert,1453997243.0,149.170.83.108,59137,104.233.102.159,443,149.170.83.108,S5
523,hash_alert,1454954031.0,149.170.43.214,50608,136.247.187.216,80,149.170.43.214,S1
524,domain_flux_alert,1454979729.0,149.170.43.214,57179,149.170.39.92,53,149.170.43.214,S2
525,tor_alert,1455185930.0,149.170.43.214,62579,82.221.101.26,443,149.170.43.214,S5
526,disguised_exe_alert,1456860659.0,149.170.253.237,60997,141.40.153.240,80,149.170.253.237,S1
527,ip_alert,1457015647.0,149.170.253.237,51603,83.15.254.242,443,149.170.253.237,S2
528,pass_hash_alert,1457152872.0,149.170.253.237,56154,149.170.225.21,441,149.170.253.237,S3
529,scan_alert,1457304404.0,149.170.253.237,50676,149.170.99.16,306,149.170.253.237,S4
530,nc_alert,1457465460.0,,,,,,S6
531,hash_alert,1455490901.0,149.170.131.151,59390,83.162.174.171,80,149.170.131.151,S1
532,ip_alert,1455805057.0,149.170.131.151,57131,5.50.29.203,443,149.170.131.151,S2
533,tor_alert,1455844607.0,149.170.131.151,51108,198.199.90.51,443,149.170.131.151,S5
534,domain_alert,1462674824.0,149.170.9.83,51090,149.170.39.92,53,149.170.9.83,S1
535,domain_flux_alert,1463022340.0,149.170.9.83,60553,149.170.39.92,53,149.170.9.83,S2
536,scan_alert,1463265484.0,149.170.9.83,63545,149.170.7.227,549,149.170.9.83,S4
537,tor_alert,1463162089.0,149.170.9.83,59275,51.255.41.91,443,149.170.9.83,S5
538,hash_alert,1464281468.0,149.170.3.33,58918,163.227.244.81,80,149.170.3.33,S1
539,ip_alert,1464659842.0,149.170.3.33,63122,95.138.160.145,443,149.170.3.33,S2
540,pass_hash_alert,1464694438.0,149.170.3.33,50364,149.170.237.172,846,149.170.3.33,S3
541,scan_alert,1464874772.0,149.170.3.33,58134,149.170.183.226,79,149.170.3.33,S4
542,tor_alert,1464878631.0,149.170.3.33,54920,185.65.121.134,443,149.170.3.33,S5
543,hash_alert,1464261158.0,149.170.201.221,53718,164.194.77.172,80,149.170.201.221,S1
544,ssl_alert,1464500338.0,149.170.201.221,55326,5.243.105.108,443,149.170.201.221,S2
545,brute_force_alert,1464835366.0,149.170.201.221,58808,149.170.118.207,1018,149.170.201.221,S3
546,scan_alert,1464847037.0,149.170.201.221,54953,149.170.217.240,504,149.170.201.221,S4
547,nc_alert,1464865959.0,,,,,,S6
548,hash_alert,1464557783.0,149.170.87.129,50234,180.70.118.245,80,149.170.87.129,S1
549,ip_alert,1465067982.0,149.170.87.129,49172,103.19.89.118,443,149.170.87.129,S2
550,brute_force_alert,1465098161.0,149.170.87.129,59400,149.170.181.120,674,149.170.87.129,S3
551,tor_alert,1465107982.0,149.170.87.129,51751,46.41.92.99,443,149.170.87.129,S5
552,disguised_exe_alert,1465100446.0,149.170.85.101,55204,216.164.61.137,80,149.170.85.101,S1
553,ssl_alert,1465649141.0,149.170.85.101,63401,96.136.78.242,443,149.170.85.101,S2
554,scan_alert,1465661858.0,149.170.85.101,64213,149.170.224.175,352,149.170.85.101,S4
